DateTime,Day,Weekday,Hour,Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm)
2018-09-24 23:00:00,24,2,23,750,"15,7",51,"0,4",2000,"5,5",0,0,0
2018-09-25 00:00:00,25,3,0,558,"14,7",55,"1,6",2000,"5,7",0,0,0
2018-09-25 01:00:00,25,3,1,408,"13,8",60,"0,8",2000,"6,1",0,0,0
2018-09-25 02:00:00,25,3,2,292,"13,4",62,"0,2",2000,"6,2",0,0,0
2018-09-25 03:00:00,25,3,3,222,"12,7",67,"0,5",2000,"6,7",0,0,0
2018-09-25 04:00:00,25,3,4,157,12,69,"0,5",2000,"6,4",0,0,0
2018-09-25 05:00:00,25,3,5,105,"11,5",70,"0,5",2000,"6,2",0,0,0
2018-09-25 06:00:00,25,3,6,132,"11,2",70,"0,9",2000,"5,9",0,0,0
2018-09-25 07:00:00,25,3,7,262,"10,8",72,"0,9",2000,"5,9","0,03",0,0
2018-09-25 08:00:00,25,3,8,440,12,61,"1,3",1988,"4,6","0,6",0,0
2018-09-25 09:00:00,25,3,9,542,"15,3",49,1,2000,"4,6","1,34",0,0
2018-09-25 10:00:00,25,3,10,667,18,44,"1,3",1984,"5,5","1,99",0,0
2018-09-25 11:00:00,25,3,11,853,"20,1",40,"1,6",1985,6,"2,47",0,0
2018-09-25 12:00:00,25,3,12,1045,"21,7",36,2,2000,"5,9","2,78",0,0
2018-09-25 13:00:00,25,3,13,1309,"22,9",30,2,2000,"4,3","2,9",0,0
2018-09-25 14:00:00,25,3,14,1522,"23,7",28,"1,4",2000,4,"2,77",0,0
2018-09-25 15:00:00,25,3,15,1747,"24,1",26,"1,6",2000,"3,3","2,38",0,0
2018-09-25 16:00:00,25,3,16,1955,"24,2",28,"1,7",2000,"4,5","1,86",0,0
2018-09-25 17:00:00,25,3,17,2033,"22,9",33,"1,4",2000,"5,7","0,83",0,0
2018-09-25 18:00:00,25,3,18,1885,"21,6",37,1,2000,"6,2","0,24",0,0
2018-09-25 19:00:00,25,3,19,1608,"20,3",39,"0,6",2000,"5,8",0,0,0
2018-09-25 20:00:00,25,3,20,1583,"19,3",45,"0,4",2000,7,0,0,0
2018-09-25 21:00:00,25,3,21,1565,"18,5",48,1,2000,"7,2",0,0,0
2018-09-25 22:00:00,25,3,22,1418,"17,7",52,1,2000,"7,7",0,0,0
2018-09-25 23:00:00,25,3,23,1042,"17,4",49,"1,2",2000,"6,5",0,0,0
2018-09-26 00:00:00,26,4,0,880,17,51,"1,5",2000,"6,7",0,0,0
2018-09-26 01:00:00,26,4,1,594,"16,6",53,"1,7",2000,"6,9",0,0,0
2018-09-26 02:00:00,26,4,2,453,"16,6",54,"1,5",2000,"7,2",0,0,0
2018-09-26 03:00:00,26,4,3,355,"16,5",57,"1,6",2000,"7,9",0,0,0
2018-09-26 04:00:00,26,4,4,222,"16,4",59,"1,7",2000,"8,3",0,0,0
2018-09-26 05:00:00,26,4,5,150,"16,3",61,"1,5",2000,"8,7",0,0,0
2018-09-26 06:00:00,26,4,6,230,"16,3",62,"2,1",2000,"8,9",0,0,0
2018-09-26 07:00:00,26,4,7,335,"16,3",62,2,2000,"8,9","0,01",0,0
2018-09-26 08:00:00,26,4,8,598,"16,7",60,2,2000,"8,8","0,2",0,0
2018-09-26 09:00:00,26,4,9,680,"17,7",54,"1,8",2000,"8,2","0,63",0,0
2018-09-26 10:00:00,26,4,10,923,"19,4",47,"2,3",2000,"7,7","1,45",0,0
2018-09-26 11:00:00,26,4,11,1152,"20,5",42,"2,1",1981,"7,1","1,59",0,0
2018-09-26 12:00:00,26,4,12,1358,"22,5",37,"1,8",2000,7,"2,5",0,0
2018-09-26 13:00:00,26,4,13,1686,"23,4",34,"2,1",2000,"6,6","2,84",0,0
2018-09-26 14:00:00,26,4,14,1972,"24,1",33,"1,3",2000,"6,8","2,52",0,0
2018-09-26 15:00:00,26,4,15,2170,"24,7",35,"1,2",2000,"8,1","2,28",0,0
2018-09-26 16:00:00,26,4,16,2270,"24,4",35,"1,8",2000,"7,9","1,71",0,0
2018-09-26 17:00:00,26,4,17,2349,"23,6",38,"1,4",2000,"8,4","1,04",0,0
2018-09-26 18:00:00,26,4,18,2339,"22,1",45,"1,5",2000,"9,6","0,27",0,0
2018-09-26 19:00:00,26,4,19,1937,"20,7",46,1,2000,"8,6","0,02",0,0
2018-09-26 20:00:00,26,4,20,1653,20,46,2,2000,8,0,0,0
2018-09-26 21:00:00,26,4,21,1529,"18,9",43,2,2000,6,0,0,0
2018-09-26 22:00:00,26,4,22,1249,"18,1",43,"1,7",2000,"5,3",0,0,0
2018-09-26 23:00:00,26,4,23,934,"17,4",46,"2,1",2000,"5,6",0,0,0
2018-09-27 00:00:00,27,5,0,770,"16,7",50,"1,7",2000,"6,2",0,0,0
2018-09-27 01:00:00,27,5,1,488,"16,1",53,"1,4",2000,"6,5",0,0,0
2018-09-27 02:00:00,27,5,2,326,"15,7",53,"1,4",2000,"6,1",0,0,0
2018-09-27 03:00:00,27,5,3,178,"14,9",57,"1,1",2000,"6,4",0,0,0
2018-09-27 04:00:00,27,5,4,151,"14,4",58,"1,1",2000,"6,2",0,0,0
2018-09-27 05:00:00,27,5,5,207,"13,9",60,"0,6",2000,"6,2",0,0,0
2018-09-27 06:00:00,27,5,6,589,"13,4",61,"0,8",2000,6,0,0,0
2018-09-27 07:00:00,27,5,7,1364,"13,2",60,"0,5",2000,"5,5","0,02",0,0
2018-09-27 08:00:00,27,5,8,2129,"14,8",51,"1,1",2000,"4,7","0,59",0,0
2018-09-27 09:00:00,27,5,9,1120,"17,7",48,"1,5",2000,"6,5","1,3",0,0
2018-09-27 10:00:00,27,5,10,907,"19,9",47,"1,8",1989,"8,2","1,93",0,0
2018-09-27 11:00:00,27,5,11,1019,"21,3",43,"1,7",1998,"8,2","2,42",0,0
2018-09-27 12:00:00,27,5,12,1189,"23,2",42,"1,4",2000,"9,5","2,73",0,0
2018-09-27 13:00:00,27,5,13,1191,23,39,"1,7",2000,"8,2","2,28",0,0
2018-09-27 14:00:00,27,5,14,1305,"24,6",34,"1,5",2000,"7,6","2,74",0,0
2018-09-27 15:00:00,27,5,15,1404,"23,4",35,"1,4",2000,7,"1,39",0,0
2018-09-27 16:00:00,27,5,16,1636,"23,6",31,"1,1",2000,"5,4","1,37",0,0
2018-09-27 17:00:00,27,5,17,2189,"24,3",31,"1,5",2000,6,"1,17",0,0
2018-09-27 18:00:00,27,5,18,3154,"22,5",38,"0,8",2000,"7,4","0,31",0,0
2018-09-27 19:00:00,27,5,19,2422,"20,6",44,"0,7",2000,"7,9","0,01",0,0
2018-09-27 20:00:00,27,5,20,2098,"19,5",47,"1,2",2000,"7,8",0,0,0
2018-09-27 21:00:00,27,5,21,1930,"18,7",48,"1,3",2000,"7,4",0,0,0
2018-09-27 22:00:00,27,5,22,1801,"17,9",50,1,2000,"7,3",0,0,0
2018-09-27 23:00:00,27,5,23,1222,"17,7",51,"1,4",2000,"7,4",0,0,0
2018-09-28 00:00:00,28,6,0,0,"17,1",52,"1,4",2000,"7,1",0,0,0
2018-09-28 01:00:00,28,6,1,0,"16,5",53,"1,5",2000,"6,8",0,0,0
2018-09-28 02:00:00,28,6,2,0,16,56,"1,5",2000,"7,2",0,0,0
2018-09-28 03:00:00,28,6,3,0,"15,3",59,"1,6",2000,"7,3",0,0,0
2018-09-28 04:00:00,28,6,4,0,"14,7",62,"1,5",2000,"7,4",0,0,0
2018-09-28 05:00:00,28,6,5,0,"14,5",60,"1,4",2000,"6,8",0,0,0
2018-09-28 06:00:00,28,6,6,0,"14,4",61,"1,2",2000,"6,9",0,0,0
2018-09-28 07:00:00,28,6,7,0,"14,5",62,"1,5",2000,"7,2","0,03",0,0
2018-09-28 08:00:00,28,6,8,0,"15,2",58,"1,7",2000,"6,9","0,29",0,0
2018-09-28 09:00:00,28,6,9,0,"16,5",50,"1,2",2000,6,"0,66",0,0
2018-09-28 10:00:00,28,6,10,0,"17,4",51,"1,3",1989,"7,1","0,81",0,0
2018-09-28 11:00:00,28,6,11,0,"17,9",54,"1,4",2000,"8,4","0,73",0,0
2018-09-28 12:00:00,28,6,12,0,19,52,"1,2",2000,"8,9","0,98",0,0
2018-09-28 13:00:00,28,6,13,0,"19,1",53,"1,4",2000,"9,2","0,76",0,0
2018-09-28 14:00:00,28,6,14,0,"19,4",53,"1,4",2000,"9,5","0,68",0,0
2018-09-28 15:00:00,28,6,15,0,"20,3",52,"1,3",2000,"10,1","1,15",0,0
2018-09-28 16:00:00,28,6,16,0,"21,9",46,"1,2",1995,"9,7","1,67",0,0
2018-09-28 17:00:00,28,6,17,0,"21,7",52,"1,1",2000,"11,4","0,79",0,0
2018-09-28 18:00:00,28,6,18,0,"20,4",56,"1,7",2000,"11,3","0,2",0,0
2018-09-28 19:00:00,28,6,19,0,"19,3",61,"0,8",2000,"11,5","0,01",0,0
2018-09-28 20:00:00,28,6,20,0,18,67,"0,7",2000,"11,7",0,0,0
2018-09-28 21:00:00,28,6,21,0,"17,8",66,"1,1",2000,"11,3",0,0,0
2018-09-28 22:00:00,28,6,22,0,"17,1",70,1,2000,"11,5",0,0,0
2018-09-28 23:00:00,28,6,23,0,"16,6",69,1,2000,"10,8",0,0,0
2018-09-29 00:00:00,29,7,0,1037,"16,6",69,1,2000,"10,8",0,0,0
2018-09-29 01:00:00,29,7,1,982,"16,2",71,"0,9",2000,"10,9",0,0,0
2018-09-29 02:00:00,29,7,2,690,"15,8",71,"1,1",2000,"10,5",0,0,0
2018-09-29 03:00:00,29,7,3,493,"15,5",73,1,2000,"10,6",0,0,0
2018-09-29 04:00:00,29,7,4,301,"15,4",74,"0,9",2000,"10,7",0,0,0
2018-09-29 05:00:00,29,7,5,208,15,77,"0,5",2000,"10,9",0,0,0
2018-09-29 06:00:00,29,7,6,290,"14,6",81,1,2000,"11,3",0,0,0
2018-09-29 07:00:00,29,7,7,513,"14,7",76,"0,8",2000,"10,5","0,02",0,0
2018-09-29 08:00:00,29,7,8,848,"15,7",65,"1,2",2000,"9,1","0,54",0,0
2018-09-29 09:00:00,29,7,9,1076,"18,3",58,"1,4",1958,"9,8","1,24",0,0
2018-09-29 10:00:00,29,7,10,1071,"20,8",52,"1,5",2000,"10,5","1,88",0,0
2018-09-29 11:00:00,29,7,11,1284,"22,3",50,"1,3",2000,"11,3","2,36",0,0
2018-09-29 12:00:00,29,7,12,1495,"23,8",44,"1,7",2000,"10,8","2,66",0,0
2018-09-29 13:00:00,29,7,13,1752,"24,9",40,"1,4",2000,"10,3","2,75",0,0
2018-09-29 14:00:00,29,7,14,1892,"26,2",33,"1,8",2000,"8,6","2,62",0,0
2018-09-29 15:00:00,29,7,15,2065,"26,5",33,"1,4",2000,"8,9","2,25",0,0
2018-09-29 16:00:00,29,7,16,2254,"26,6",34,"1,3",2000,"9,4","1,69",0,0
2018-09-29 17:00:00,29,7,17,2432,"26,3",31,1,2000,"7,8","1,03",0,0
2018-09-29 18:00:00,29,7,18,2397,"24,8",41,"0,5",2000,"10,6","0,33",0,0
2018-09-29 19:00:00,29,7,19,2021,"22,5",43,"0,4",2000,"9,2",0,0,0
2018-09-29 20:00:00,29,7,20,1835,"21,3",46,"0,1",2000,"9,2",0,0,0
2018-09-29 21:00:00,29,7,21,1781,"20,1",54,"1,2",2000,"10,4",0,0,0
2018-09-29 22:00:00,29,7,22,1501,"19,3",55,"0,5",2000,10,0,0,0
2018-09-29 23:00:00,29,7,23,1229,"18,6",59,"0,7",2000,"10,4",0,0,0
2018-09-30 00:00:00,30,1,0,0,"18,1",60,"0,2",2000,"10,2",0,0,0
2018-09-30 01:00:00,30,1,1,0,"17,5",66,"0,5",2000,11,0,0,0
2018-09-30 02:00:00,30,1,2,0,"17,3",68,"0,7",2000,"11,3",0,0,0
2018-09-30 03:00:00,30,1,3,0,17,70,"0,9",2000,"11,4",0,0,0
2018-09-30 04:00:00,30,1,4,0,"16,6",73,"0,3",2000,"11,7",0,0,0
2018-09-30 05:00:00,30,1,5,0,"16,1",78,"0,4",2000,"12,2",0,0,0
2018-09-30 06:00:00,30,1,6,0,"15,5",80,"0,4",2000,12,0,0,0
2018-09-30 07:00:00,30,1,7,0,"15,1",81,"0,8",1939,"11,8","0,03",0,0
2018-09-30 08:00:00,30,1,8,0,"16,2",69,"1,1",2000,"10,4","0,54",0,0
2018-09-30 09:00:00,30,1,9,0,"18,5",62,"0,5",1847,11,1,0,0
2018-09-30 10:00:00,30,1,10,0,"20,7",62,"1,3",1679,"13,1","1,41",0,0
2018-09-30 11:00:00,30,1,11,0,"20,2",63,"2,8",1195,"12,9","1,25",0,0
2018-09-30 12:00:00,30,1,12,0,"20,8",47,"3,1",1665,9,2,0,0
2018-09-30 13:00:00,30,1,13,0,"21,1",42,"4,6",1954,"7,6","2,74",0,0
2018-09-30 14:00:00,30,1,14,0,"21,1",32,"4,4",1999,"3,7","2,48",0,0
2018-09-30 15:00:00,30,1,15,0,"21,3",32,"3,8",2000,"3,9","2,31",0,0
2018-09-30 16:00:00,30,1,16,0,"21,2",28,"3,2",2000,"1,9","1,77",0,0
2018-09-30 17:00:00,30,1,17,0,"20,4",31,"3,2",2000,"2,6","1,06",0,0
2018-09-30 18:00:00,30,1,18,0,"18,3",34,"3,3",2000,"2,1","0,36",0,0
2018-09-30 19:00:00,30,1,19,0,"17,1",35,"2,9",2000,"1,4",0,0,0
2018-09-30 20:00:00,30,1,20,0,16,39,"2,9",2000,2,0,0,0
2018-09-30 21:00:00,30,1,21,0,"15,2",40,3,2000,"1,6",0,0,0
2018-09-30 22:00:00,30,1,22,0,"14,6",46,"2,2",2000,3,0,0,0
2018-09-30 23:00:00,30,1,23,0,"14,1",53,"2,1",2000,"4,6",0,0,0
2018-10-01 00:00:00,1,2,0,61,"-5,2",82,"0,8",152,"-7,7",0,"0,5","0,5"
2018-10-01 01:00:00,1,2,1,78,"-5,6",75,"1,7",1982,"-9,3",0,0,"0,8"
2018-10-01 02:00:00,1,2,2,63,"-5,7",72,"1,2",1925,"-9,9",0,0,"0,8"
2018-10-01 03:00:00,1,2,3,40,"-6,1",70,"1,1",2000,"-10,6",0,"0,3","0,8"
2018-10-01 04:00:00,1,2,4,31,"-6,6",72,"2,2",2000,"-10,8",0,0,"0,8"
2018-10-01 05:00:00,1,2,5,39,"-7,3",75,"1,6",2000,"-10,9",0,0,"0,8"
2018-10-01 06:00:00,1,2,6,84,"-7,7",74,"1,1",2000,"-11,5",0,0,"0,8"
2018-10-01 07:00:00,1,2,7,158,-8,70,"1,8",2000,"-12,5",0,0,"0,7"
2018-10-01 08:00:00,1,2,8,387,"-7,9",67,"2,6",1896,"-12,9",0,0,"0,7"
2018-10-01 09:00:00,1,2,9,225,"-7,7",62,"3,6",1637,"-13,7","0,13",0,"0,7"
2018-10-01 10:00:00,1,2,10,150,"-6,9",53,"3,2",1576,"-14,8","0,52",0,"0,6"
2018-10-01 11:00:00,1,2,11,168,"-6,4",49,"4,5",1759,"-15,3","0,86",0,"0,5"
2018-10-01 12:00:00,1,2,12,217,"-5,6",44,"4,5",1830,"-15,9","1,1",0,"0,5"
2018-10-01 13:00:00,1,2,13,207,"-5,1",43,"4,7",1901,"-15,7","1,18",0,"0,4"
2018-10-01 14:00:00,1,2,14,177,"-5,3",37,"5,3",2000,"-17,7","1,05",0,"0,3"
2018-10-01 15:00:00,1,2,15,193,"-5,3",33,"4,8",2000,-19,"0,99",0,"0,3"
2018-10-01 16:00:00,1,2,16,196,"-5,4",30,"3,9",2000,"-20,2","0,69",0,"0,2"
2018-10-01 17:00:00,1,2,17,266,"-6,5",34,4,2000,"-19,8","0,31",0,0
2018-10-01 18:00:00,1,2,18,437,"-7,8",32,"4,5",2000,"-21,6","0,02",0,0
2018-10-01 19:00:00,1,2,19,259,"-8,5",35,"2,9",2000,"-21,2",0,0,0
2018-10-01 20:00:00,1,2,20,207,"-8,9",41,"2,3",2000,"-19,7",0,0,0
2018-10-01 21:00:00,1,2,21,214,"-9,4",47,2,2000,"-18,6",0,0,0
2018-10-01 22:00:00,1,2,22,165,"-9,7",51,"2,8",2000,"-17,9",0,0,0
2018-10-01 23:00:00,1,2,23,139,"-10,2",53,"3,3",1997,"-17,9",0,0,0
2018-10-02 00:00:00,2,3,0,197,"1,5",71,"1,1",590,"-3,1",0,0,0
2018-10-02 01:00:00,2,3,1,237,"1,7",71,"1,2",584,-3,0,0,0
2018-10-02 02:00:00,2,3,2,169,"1,9",71,"1,5",584,"-2,8",0,0,0
2018-10-02 03:00:00,2,3,3,145,2,71,"1,2",534,"-2,7",0,0,0
2018-10-02 04:00:00,2,3,4,79,"1,9",74,"1,2",514,"-2,2",0,0,0
2018-10-02 05:00:00,2,3,5,41,"1,8",75,2,484,"-2,1",0,0,0
2018-10-02 06:00:00,2,3,6,48,"1,6",78,"1,6",448,"-1,8",0,0,0
2018-10-02 07:00:00,2,3,7,97,"1,6",81,"1,4",393,"-1,3",0,0,0
2018-10-02 08:00:00,2,3,8,188,"1,6",82,"1,3",349,"-1,1","0,01",0,0
2018-10-02 09:00:00,2,3,9,222,"1,6",78,2,260,"-1,8","0,17",0,0
2018-10-02 10:00:00,2,3,10,223,"1,8",73,"2,8",270,"-2,5","0,69",0,0
2018-10-02 11:00:00,2,3,11,235,"2,6",62,"2,9",294,"-3,9","1,12",0,0
2018-10-02 12:00:00,2,3,12,248,"2,9",53,"4,7",354,"-5,7","1,37",0,0
2018-10-02 13:00:00,2,3,13,296,"2,8",31,4,967,"-12,6","1,42",0,0
2018-10-02 14:00:00,2,3,14,286,"2,2",24,"4,5",1700,"-16,3","1,66",0,0
2018-10-02 15:00:00,2,3,15,277,2,20,"4,1",1942,"-18,6","1,49",0,0
2018-10-02 16:00:00,2,3,16,291,"0,3",17,"4,9",2000,"-21,9","0,87",0,0
2018-10-02 17:00:00,2,3,17,277,"-0,9",19,5,2000,"-21,6","0,48",0,0
2018-10-02 18:00:00,2,3,18,216,-2,15,"5,6",2000,"-25,2","0,13",0,0
2018-10-02 19:00:00,2,3,19,151,"-3,1",14,"5,1",2000,"-26,9",0,0,0
2018-10-02 20:00:00,2,3,20,132,"-4,4",19,"5,8",2000,"-24,6",0,0,0
2018-10-02 21:00:00,2,3,21,124,"-5,6",28,"4,1",2000,"-21,2",0,0,0
2018-10-02 22:00:00,2,3,22,128,"-6,2",32,"3,5",2000,"-20,2",0,0,0
2018-10-02 23:00:00,2,3,23,118,"-6,7",35,"2,1",2000,"-19,6",0,0,0
2018-10-03 00:00:00,3,4,0,328,"2,1",74,"1,4",970,-2,0,0,0
2018-10-03 01:00:00,3,4,1,305,2,75,1,658,"-1,9",0,0,0
2018-10-03 02:00:00,3,4,2,241,"1,6",79,"0,9",685,"-1,6",0,0,0
2018-10-03 03:00:00,3,4,3,139,"1,3",80,"0,6",705,"-1,7",0,0,0
2018-10-03 04:00:00,3,4,4,91,"0,9",81,"0,6",620,"-1,9",0,0,0
2018-10-03 05:00:00,3,4,5,79,"0,8",80,"0,3",565,"-2,2",0,0,0
2018-10-03 06:00:00,3,4,6,74,"1,1",78,"1,1",538,"-2,3",0,0,0
2018-10-03 07:00:00,3,4,7,208,"0,9",78,"1,1",535,"-2,5",0,0,0
2018-10-03 08:00:00,3,4,8,340,"1,5",73,"1,2",466,"-2,8","0,11",0,0
2018-10-03 09:00:00,3,4,9,381,"2,7",71,"1,3",418,-2,"0,3",0,0
2018-10-03 10:00:00,3,4,10,416,"3,5",65,"2,4",539,"-2,4","0,87",0,0
2018-10-03 11:00:00,3,4,11,497,"5,7",58,"2,3",700,"-1,9","2,08",0,0
2018-10-03 12:00:00,3,4,12,650,"7,1",50,"2,2",909,"-2,6","2,47",0,0
2018-10-03 13:00:00,3,4,13,757,"8,2",42,"3,1",1261,"-3,9","2,66",0,0
2018-10-03 14:00:00,3,4,14,906,"9,2",38,"2,6",1377,"-4,4","2,53",0,0
2018-10-03 15:00:00,3,4,15,931,"8,1",36,"4,7",1964,"-6,1","2,23",0,0
2018-10-03 16:00:00,3,4,16,972,"8,3",37,"3,8",1867,"-5,5","1,73",0,0
2018-10-03 17:00:00,3,4,17,829,"7,7",46,"2,8",1635,"-3,2","1,05",0,0
2018-10-03 18:00:00,3,4,18,664,"6,2",61,"3,2",1411,"-0,7","0,4",0,0
2018-10-03 19:00:00,3,4,19,573,"5,3",67,"2,6",1314,"-0,3","0,02",0,0
2018-10-03 20:00:00,3,4,20,447,"5,2",69,"1,8",1196,0,0,0,0
2018-10-03 21:00:00,3,4,21,470,5,73,"2,2",1173,"0,5",0,0,0
2018-10-03 22:00:00,3,4,22,421,5,75,"2,2",1084,"0,9",0,0,0
2018-10-03 23:00:00,3,4,23,345,"5,1",75,"1,4",950,1,0,0,0
2018-10-04 00:00:00,4,5,0,485,9,46,"1,2",1259,-2,0,0,0
2018-10-04 01:00:00,4,5,1,376,9,44,1,1314,"-2,6",0,0,0
2018-10-04 02:00:00,4,5,2,250,"8,8",43,1,1490,"-3,1",0,0,0
2018-10-04 03:00:00,4,5,3,149,"8,1",48,"0,8",1455,"-2,2",0,0,0
2018-10-04 04:00:00,4,5,4,102,"7,5",48,1,1458,"-2,8",0,0,0
2018-10-04 05:00:00,4,5,5,123,"7,1",53,"0,8",1392,"-1,8",0,0,0
2018-10-04 06:00:00,4,5,6,370,"6,9",51,"0,9",1546,"-2,5",0,0,0
2018-10-04 07:00:00,4,5,7,981,"7,2",50,"1,1",1454,"-2,5","0,1",0,0
2018-10-04 08:00:00,4,5,8,1702,"9,6",38,"1,4",1527,-4,"0,58",0,0
2018-10-04 09:00:00,4,5,9,982,"11,9",35,"1,1",1664,"-3,1","0,95",0,0
2018-10-04 10:00:00,4,5,10,703,"15,2",31,"1,6",1757,"-1,8","1,84",0,0
2018-10-04 11:00:00,4,5,11,839,"18,5",27,"1,3",1610,"-0,8","2,59",0,0
2018-10-04 12:00:00,4,5,12,1023,"20,5",37,"4,6",1761,"5,2","2,94",0,0
2018-10-04 13:00:00,4,5,13,967,"21,9",34,"5,1",1861,"5,3","2,77",0,0
2018-10-04 14:00:00,4,5,14,913,"21,2",35,"7,4",1992,"5,1","1,8",0,0
2018-10-04 15:00:00,4,5,15,933,"21,4",33,"4,8",1998,"4,4","1,63",0,0
2018-10-04 16:00:00,4,5,16,1080,"20,9",34,"5,8",2000,"4,4","1,37",0,0
2018-10-04 17:00:00,4,5,17,1004,"20,6",39,"5,6",2000,"6,1","0,74",0,0
2018-10-04 18:00:00,4,5,18,1805,"19,7",52,"7,2",2000,"9,5","0,2",0,0
2018-10-04 19:00:00,4,5,19,1153,"19,2",55,"5,8",2000,"9,9","0,01",0,0
2018-10-04 20:00:00,4,5,20,336,"19,1",58,"6,1",2000,"10,6",0,0,0
2018-10-04 21:00:00,4,5,21,133,"17,5",70,"7,3",1634,"11,9",0,"0,5",0
2018-10-04 22:00:00,4,5,22,75,"15,8",83,"5,4",691,"12,9",0,"1,5",0
2018-10-04 23:00:00,4,5,23,212,"15,1",83,"4,1",1147,"12,2",0,3,0
2018-10-05 00:00:00,5,6,0,0,"14,5",63,"0,9",2000,"7,5",0,0,0
2018-10-05 01:00:00,5,6,1,0,"13,9",66,1,1960,"7,6",0,0,0
2018-10-05 02:00:00,5,6,2,0,"13,1",73,"1,9",1895,"8,3",0,0,0
2018-10-05 03:00:00,5,6,3,0,"12,9",74,"1,7",1698,"8,3",0,0,0
2018-10-05 04:00:00,5,6,4,0,12,79,"0,6",1351,"8,4",0,0,0
2018-10-05 05:00:00,5,6,5,0,"11,5",80,"0,9",974,"8,1",0,0,0
2018-10-05 06:00:00,5,6,6,0,"11,4",80,1,885,8,"0,02",0,0
2018-10-05 07:00:00,5,6,7,0,"12,1",71,"1,6",876,"6,9","0,34",0,0
2018-10-05 08:00:00,5,6,8,0,"13,5",63,"2,2",1211,"6,5","1,01",0,0
2018-10-05 09:00:00,5,6,9,0,"15,5",55,"1,7",1318,"6,4","1,76",0,0
2018-10-05 10:00:00,5,6,10,0,"17,3",52,"2,3",1235,"7,3","2,38",0,0
2018-10-05 11:00:00,5,6,11,0,"18,3",51,"3,1",1015,"7,9","2,84",0,0
2018-10-05 12:00:00,5,6,12,0,"19,8",49,"2,3",1320,"8,7","3,17",0,0
2018-10-05 13:00:00,5,6,13,0,"20,7",46,"2,9",1078,"8,6","3,26",0,0
2018-10-05 14:00:00,5,6,14,0,"21,2",47,"3,7",1142,"9,4","3,22",0,0
2018-10-05 15:00:00,5,6,15,0,"20,4",51,4,946,"9,9","2,87",0,0
2018-10-05 16:00:00,5,6,16,0,"19,6",54,"3,9",1154,10,"2,41",0,0
2018-10-05 17:00:00,5,6,17,0,"19,2",54,"3,4",1075,"9,6","1,83",0,0
2018-10-05 18:00:00,5,6,18,0,18,61,"3,5",790,"10,3","1,05",0,0
2018-10-05 19:00:00,5,6,19,0,"15,5",74,"3,6",675,"10,8","0,35",0,0
2018-10-05 20:00:00,5,6,20,0,"13,6",82,"2,1",520,"10,5","0,02",0,0
2018-10-05 21:00:00,5,6,21,0,"12,6",85,"2,4",460,"10,1",0,0,0
2018-10-05 22:00:00,5,6,22,0,"12,3",85,"2,3",452,"9,8",0,0,0
2018-10-05 23:00:00,5,6,23,0,"12,4",85,"1,1",369,"9,9",0,0,0
2018-10-06 00:00:00,6,7,0,483,"20,2",66,"1,5",2000,"13,6",0,0,0
2018-10-06 01:00:00,6,7,1,375,"19,7",71,"1,2",1986,"14,2",0,"0,5",0
2018-10-06 02:00:00,6,7,2,162,"19,2",69,"1,3",2000,"13,3",0,0,0
2018-10-06 03:00:00,6,7,3,150,"18,6",78,"0,8",1997,"14,6",0,0,0
2018-10-06 04:00:00,6,7,4,174,"18,3",72,"1,7",2000,"13,1",0,0,0
2018-10-06 05:00:00,6,7,5,138,"18,4",70,"1,4",2000,"12,8",0,0,0
2018-10-06 06:00:00,6,7,6,216,"18,3",71,"0,9",2000,"12,9",0,0,0
2018-10-06 07:00:00,6,7,7,313,"18,4",68,"0,6",2000,"12,3","0,04",0,0
2018-10-06 08:00:00,6,7,8,619,19,65,2,2000,"12,2","0,28",0,0
2018-10-06 09:00:00,6,7,9,786,"19,2",65,"1,4",2000,"12,4","0,34",0,0
2018-10-06 10:00:00,6,7,10,942,"20,2",62,"1,8",2000,"12,6","0,82",0,0
2018-10-06 11:00:00,6,7,11,1074,"21,3",56,"1,5",1989,"12,1","1,18",0,0
2018-10-06 12:00:00,6,7,12,1442,"23,2",50,"2,2",1988,"12,1","2,45",0,0
2018-10-06 13:00:00,6,7,13,1752,"24,2",48,"1,2",1968,"12,4","2,19",0,0
2018-10-06 14:00:00,6,7,14,1985,"24,1",51,"1,1",2000,"13,3","1,58",0,0
2018-10-06 15:00:00,6,7,15,2182,"24,8",49,"1,2",2000,"13,3","1,34",0,0
2018-10-06 16:00:00,6,7,16,2333,"24,8",51,"1,6",2000,"13,9","1,17",0,0
2018-10-06 17:00:00,6,7,17,2431,"24,6",52,"1,3",2000,14,"0,82",0,0
2018-10-06 18:00:00,6,7,18,2367,"24,1",53,"1,3",2000,"13,9","0,48",0,0
2018-10-06 19:00:00,6,7,19,2267,"23,4",55,1,2000,"13,8","0,12",0,0
2018-10-06 20:00:00,6,7,20,2300,"22,8",55,"1,3",2000,"13,2","0,01",0,0
2018-10-06 21:00:00,6,7,21,2026,"22,1",55,"1,5",2000,"12,6",0,0,0
2018-10-06 22:00:00,6,7,22,1634,"21,5",55,"1,8",2000,12,0,0,0
2018-10-06 23:00:00,6,7,23,1191,"20,9",56,"1,5",2000,"11,7",0,0,0
